Id,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,SalePrice,Age,Other_Rooms,Garage_area/car,Neighb_Qual,Street_Pave,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,MS_Zoning_RH,MS_Zoning_RL,MS_Zoning_RM,Condition_Feedr,Condition_Norm,Condition_PosA,Bldg_Type_2FmCon,Bldg_Type_Duplx,Bldg_Type_TwnhsE,Bldg_Type_TwnhsI,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,is_Remodeled,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Plywood,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside
1405,905403060,50.0,5190,4,3,7,5,1948,0.0,3,3,3,3,1,1,0.0,1,0.0,570.0,3,1,5,617,462,0,0.0,0.0,1,0,2,1,3,7,1,4,1948.0,1,1.0,3,3,3,135,0,0,0,0,0,0,0,1,125600,60,3,249.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1324,902406020,65.0,9750,4,3,5,6,1959,164.0,3,3,3,3,1,3,200.0,1,0.0,784.0,4,1,5,984,0,0,1.0,0.0,1,0,2,1,2,7,0,0,1959.0,1,1.0,3,3,1,0,0,0,0,0,0,0,0,6,110000,49,3,308.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1986,902205130,50.0,6000,4,3,4,4,1920,0.0,3,3,3,3,1,5,250.0,1,0.0,710.0,4,1,4,960,0,0,0.0,0.0,1,0,2,1,2,7,0,0,1997.0,1,1.0,3,3,3,0,0,168,0,0,0,0,0,7,108500,87,3,308.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
180,902206220,69.0,11851,4,3,5,7,1948,0.0,3,4,3,3,1,4,780.0,1,0.0,247.0,5,1,5,1027,606,0,0.0,0.0,1,0,3,1,4,7,1,4,1948.0,1,1.0,3,3,3,0,100,126,0,0,0,0,0,6,129000,62,4,240.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2896,916402125,54.0,13811,3,3,6,6,1987,72.0,3,3,4,4,1,6,980.0,2,40.0,92.0,4,1,5,1137,0,0,1.0,0.0,2,0,2,1,4,7,1,3,1987.0,1,2.0,3,3,3,125,0,0,0,0,0,0,0,7,176000,19,3,275.5,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
668,535402090,83.0,10143,4,3,6,7,1963,295.0,3,3,3,3,1,3,384.0,1,0.0,996.0,2,1,5,1380,0,0,0.0,0.0,1,1,3,1,3,7,0,0,1963.0,1,1.0,3,3,3,0,0,0,0,216,0,2,0,6,154000,46,3,364.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1582,916402215,93.0,18265,4,3,6,5,1986,228.0,4,4,4,4,3,6,920.0,3,60.0,276.0,5,1,5,1256,0,0,0.0,0.0,2,0,3,1,4,7,1,2,1986.0,1,2.0,3,3,3,282,0,0,0,0,0,0,0,3,180000,22,3,289.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2285,923225050,44.0,4224,4,3,5,5,1976,0.0,3,3,4,3,1,5,874.0,1,0.0,268.0,3,1,5,1142,0,0,1.0,0.0,1,1,3,1,3,7,1,1,1976.0,3,2.0,3,3,3,536,90,0,0,0,0,3,0,8,134000,31,3,264.0,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2079,905426010,84.0,12615,4,3,6,7,1950,0.0,3,3,3,4,3,5,477.0,1,0.0,725.0,3,1,5,2158,0,0,1.0,0.0,2,0,4,1,4,7,1,4,1950.0,1,2.0,3,3,3,0,29,39,0,0,0,3,0,6,243000,57,3,288.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2272,916475020,85.0,14536,4,3,8,5,2002,236.0,4,3,4,3,3,6,1300.0,1,0.0,316.0,5,1,5,1629,0,0,1.0,0.0,2,0,3,1,4,7,1,4,2002.0,3,3.0,3,3,3,0,252,0,0,0,0,0,0,11,270000,5,6,269.3333333333333,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2250,914452190,71.0,9187,4,3,6,5,1983,0.0,3,4,3,3,1,5,336.0,1,0.0,748.0,3,1,5,1080,0,0,0.0,0.0,1,1,3,1,3,7,0,0,1983.0,1,2.0,3,3,3,120,0,158,0,0,0,0,0,6,134000,24,2,242.0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
502,528365070,90.0,9900,4,2,7,5,1993,256.0,4,3,4,3,4,6,987.0,1,0.0,360.0,5,1,5,1372,1274,0,1.0,0.0,2,1,4,1,4,7,1,3,1993.0,2,3.0,3,3,3,340,60,144,0,0,0,0,0,4,260000,16,5,218.66666666666666,4,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2166,907420060,64.0,8333,4,3,7,5,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,738.0,4,1,5,738,753,0,0.0,0.0,2,1,3,1,4,7,1,4,2006.0,2,2.0,3,3,3,100,30,0,0,0,0,0,0,5,168675,1,4,242.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1622,527158090,63.0,10147,3,3,6,5,1994,32.0,3,3,4,3,1,2,186.0,1,0.0,206.0,4,1,5,924,770,0,0.0,0.0,2,1,3,1,3,7,1,3,1994.0,3,2.0,3,3,3,256,64,0,0,0,0,3,0,3,160000,13,4,199.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1299,902136110,44.0,5914,4,3,5,9,1890,0.0,3,3,2,3,1,1,0.0,1,0.0,684.0,4,1,5,684,396,0,0.0,0.0,1,0,3,1,4,7,0,0,0.0,0,0.0,0,0,1,0,165,30,0,0,0,0,0,9,95000,118,2,0.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,906392130,79.0,11646,3,3,6,5,2005,0.0,4,3,4,3,3,1,0.0,1,0.0,704.0,5,1,5,704,718,0,0.0,0.0,2,1,3,1,4,7,1,4,2005.0,3,2.0,3,3,3,36,28,0,0,0,0,0,0,7,173000,4,4,220.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2470,528488130,60.0,7200,4,3,7,5,2006,0.0,4,3,4,4,1,1,0.0,1,0.0,1293.0,5,1,5,1301,0,0,1.0,0.0,2,0,2,1,4,7,1,4,2006.0,2,2.0,3,3,3,216,121,0,0,0,0,0,0,8,187750,0,3,286.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1017,527301170,46.0,20544,3,3,7,6,1986,123.0,3,4,4,3,1,1,0.0,1,0.0,791.0,4,1,5,1236,857,0,0.0,0.0,2,1,3,1,3,7,1,3,1986.0,3,2.0,3,3,3,364,63,0,0,0,0,3,0,11,215000,22,4,271.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1384,905107380,70.0,9981,3,3,5,5,1967,340.0,3,3,3,3,2,4,221.0,1,0.0,852.0,4,1,5,1073,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1967.0,2,1.0,3,3,3,0,90,0,0,0,0,3,0,3,120000,41,3,270.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1790,528439080,70.0,8251,4,3,7,5,2005,143.0,4,3,4,4,3,6,778.0,1,0.0,716.0,5,1,5,1506,0,0,1.0,0.0,2,0,3,1,4,7,1,4,2005.0,2,2.0,3,3,3,192,35,0,0,0,0,0,0,4,249000,2,4,336.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2530,534175100,78.0,10140,4,3,7,6,1967,264.0,3,3,3,3,1,4,553.0,2,68.0,713.0,4,1,5,1334,0,0,1.0,0.0,2,0,3,1,3,7,0,0,1967.0,2,2.0,3,3,3,0,20,35,0,264,0,0,0,4,164500,39,4,238.5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2893,916252170,43.0,8239,3,3,7,5,1986,0.0,4,3,0,0,0,0,0.0,0,0.0,0.0,4,1,5,1295,0,0,0.0,0.0,2,0,2,1,4,7,0,0,1986.0,2,1.0,3,3,3,0,0,0,0,0,0,0,0,11,230000,20,3,312.0,3,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2027,903426010,60.0,5700,3,3,7,6,1929,0.0,3,3,3,3,1,3,336.0,1,0.0,336.0,4,0,4,672,672,0,1.0,0.0,1,1,3,1,4,7,1,4,1979.0,1,2.0,3,3,3,0,0,70,0,0,0,4,0,9,140000,78,3,228.0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,535452140,60.0,7200,4,3,5,7,1952,0.0,3,4,3,4,1,5,630.0,4,102.0,0.0,3,1,5,732,0,0,1.0,0.0,1,0,2,1,3,7,0,0,1952.0,1,1.0,3,3,3,0,68,0,0,0,0,0,0,9,118900,57,2,240.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
823,906378110,71.0,9178,4,3,8,5,2008,0.0,4,3,4,3,3,1,0.0,1,0.0,1468.0,5,1,5,1468,0,0,0.0,0.0,2,0,3,1,4,7,1,4,2008.0,2,3.0,3,3,3,192,142,0,0,0,0,0,0,6,239900,1,3,301.3333333333333,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2374,527452070,53.0,4043,4,3,6,5,1975,0.0,3,3,4,3,1,5,727.0,4,156.0,186.0,4,1,5,1069,0,0,0.0,1.0,2,0,2,1,3,7,1,1,1975.0,2,2.0,3,3,3,0,55,0,0,225,0,0,0,7,146300,31,2,220.0,2,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1594,923225080,21.0,4224,4,3,5,6,1975,0.0,3,3,4,3,1,6,769.0,1,0.0,271.0,4,1,5,1040,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1975.0,1,2.0,3,3,3,0,100,0,0,0,0,0,0,6,124000,33,3,249.5,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2049,905100060,75.0,11235,4,3,5,5,1963,0.0,3,3,4,3,3,5,925.0,1,0.0,0.0,3,1,5,999,0,0,1.0,0.0,1,0,3,1,3,7,0,0,1963.0,1,1.0,3,3,3,40,176,0,0,0,0,3,0,3,130000,44,3,308.0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1813,531385070,65.0,8450,4,3,7,5,2000,108.0,3,3,4,3,1,1,0.0,1,0.0,1349.0,5,1,5,1349,0,0,0.0,0.0,2,0,3,1,3,7,0,0,2000.0,1,2.0,3,3,3,120,55,0,0,0,0,4,0,12,179000,7,3,269.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
365,527180100,99.0,11851,4,3,7,5,1990,0.0,3,3,4,3,1,1,0.0,1,0.0,1424.0,5,1,5,1442,0,0,0.0,0.0,2,0,3,1,3,7,0,0,1990.0,2,2.0,3,3,3,0,34,0,508,0,0,0,0,5,180500,19,2,250.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
176,902125160,47.0,4608,4,3,4,6,1945,0.0,3,4,3,3,1,1,0.0,1,0.0,747.0,3,1,5,747,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1945.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,6,80000,65,2,220.0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
510,528435030,78.0,9262,4,3,8,5,2008,194.0,4,3,4,3,1,1,0.0,1,0.0,1573.0,5,1,5,1578,0,0,0.0,0.0,2,0,3,1,5,7,1,4,2008.0,3,3.0,3,3,3,0,36,0,0,0,0,0,0,5,287090,1,4,280.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1326,902427045,70.0,12702,4,3,5,5,1956,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,4,1,4,882,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1956.0,1,1.0,3,3,3,0,45,0,0,0,0,0,0,12,97000,52,2,308.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2423,528228360,43.0,2938,4,3,7,5,2002,40.0,4,3,4,3,3,6,1038.0,1,0.0,330.0,5,1,5,1511,0,0,1.0,0.0,2,0,2,1,4,7,1,3,2002.0,3,2.0,3,3,3,130,30,0,0,0,0,0,0,5,246990,4,3,199.0,3,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1631,527175130,160.0,18160,4,3,6,6,1964,138.0,3,3,3,3,3,4,550.0,1,0.0,752.0,2,1,5,1128,0,0,1.0,0.0,1,0,3,1,3,7,1,3,1964.0,1,2.0,3,3,2,0,108,246,0,0,0,3,0,3,154204,43,3,240.0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1263,535425060,76.0,11355,3,3,7,7,1958,125.0,3,3,3,3,1,4,637.0,1,0.0,675.0,5,1,5,1312,0,0,0.0,0.0,1,1,3,1,3,7,1,4,1958.0,2,2.0,3,3,3,0,304,144,0,0,0,3,6500,4,186000,50,3,247.5,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1046,527451550,21.0,1680,4,3,5,5,1972,356.0,3,3,3,3,1,3,350.0,1,0.0,280.0,3,1,5,630,672,0,0.0,0.0,2,1,3,1,3,7,0,0,1972.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,12,111750,36,3,264.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
47,528176010,110.0,14300,4,2,9,5,2003,1095.0,5,3,5,3,4,6,1373.0,1,0.0,1473.0,5,1,5,2696,0,0,1.0,0.0,2,1,3,1,5,7,2,4,2003.0,3,3.0,3,3,3,220,150,0,0,0,0,0,0,6,500000,7,7,319.3333333333333,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1424,906378190,65.0,10616,3,3,7,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,628.0,5,1,5,628,728,0,0.0,0.0,2,1,3,1,4,7,1,4,2007.0,3,2.0,3,3,3,100,24,0,0,0,0,0,0,3,177439,1,3,242.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
429,528108070,96.0,11308,3,3,9,5,2008,154.0,5,3,5,3,3,6,936.0,1,0.0,168.0,5,1,5,1130,1054,0,1.0,0.0,2,1,3,1,5,7,1,4,2008.0,3,3.0,3,3,3,0,102,0,0,0,0,0,0,7,335000,1,7,278.6666666666667,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1031,527359070,80.0,10480,4,3,7,6,1976,660.0,3,3,3,3,1,5,403.0,1,0.0,400.0,3,1,5,1098,866,0,0.0,0.0,2,1,4,1,3,7,1,4,1976.0,2,2.0,3,3,3,0,69,0,0,0,0,0,0,9,205000,32,4,241.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1635,527184110,35.0,5118,3,3,8,5,1990,0.0,4,3,4,3,4,6,926.0,1,0.0,386.0,4,1,5,1321,0,0,1.0,0.0,1,0,1,1,4,7,1,3,1990.0,2,2.0,3,3,3,0,64,140,0,0,0,0,0,8,212000,17,3,242.0,4,1,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
309,911370510,44.0,3811,3,2,8,5,2004,186.0,4,3,5,3,4,6,1373.0,1,0.0,221.0,5,1,5,1646,0,0,1.0,1.0,2,0,2,1,4,7,1,4,2004.0,3,2.0,3,3,3,128,53,0,0,155,0,0,0,5,246000,6,3,262.5,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1020,527302070,80.0,10825,3,3,7,7,1983,174.0,4,3,4,3,2,6,747.0,1,0.0,513.0,3,1,5,1260,0,0,1.0,0.0,2,0,3,1,3,7,0,0,1983.0,1,2.0,3,3,3,152,0,0,0,0,0,0,0,7,181900,25,3,299.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
178,902206040,50.0,5500,4,3,5,7,1929,0.0,3,3,3,3,1,2,234.0,5,692.0,0.0,3,1,5,926,0,390,1.0,0.0,1,0,3,1,3,7,0,0,1974.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,4,130000,81,3,242.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,902105110,60.0,9600,4,3,5,7,1910,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,5,1,5,768,664,0,0.0,0.0,2,0,2,1,3,7,0,0,1910.0,1,2.0,3,4,3,270,0,112,0,0,0,4,0,5,132000,97,5,180.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2096,906223040,75.0,9317,4,3,7,5,1994,0.0,4,4,4,4,1,6,497.0,1,0.0,282.0,5,1,5,1029,929,0,1.0,0.0,2,1,3,1,4,7,1,3,1994.0,2,2.0,3,3,3,202,93,0,0,0,0,0,0,7,220000,13,4,249.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
865,907252210,70.0,11838,4,3,8,5,2001,0.0,4,3,4,3,3,1,0.0,1,0.0,1753.0,5,1,5,1788,0,0,0.0,0.0,2,0,3,1,5,7,1,3,2001.0,2,2.0,3,3,3,202,151,0,0,0,0,0,0,6,236500,8,4,261.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
385,527365030,75.0,8004,3,3,8,5,2009,110.0,4,3,4,3,1,6,544.0,1,0.0,288.0,5,1,5,832,1103,0,1.0,0.0,2,1,3,1,3,7,0,0,2009.0,3,2.0,3,3,3,0,150,0,0,0,0,0,0,12,263435,0,5,276.0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1362,903454100,60.0,6876,4,3,6,6,1938,0.0,3,3,3,3,1,1,0.0,1,0.0,1272.0,3,1,5,1272,0,697,0.0,0.0,2,0,4,1,3,6,1,4,1938.0,1,2.0,3,3,3,0,34,0,0,0,0,0,0,11,141000,70,5,200.0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1091,528250030,63.0,8396,3,3,7,5,2003,196.0,4,3,4,3,1,1,0.0,1,0.0,847.0,5,1,5,847,1139,0,0.0,0.0,2,1,4,1,4,7,1,4,2003.0,3,2.0,3,3,3,120,48,0,0,0,0,0,0,5,213000,5,5,217.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
317,916386020,73.0,9803,4,3,7,5,2009,0.0,4,3,4,3,1,1,0.0,1,0.0,1214.0,5,1,5,1214,0,0,0.0,0.0,2,0,2,1,4,7,0,0,2010.0,2,2.0,3,3,3,0,25,0,0,0,0,0,0,1,179781,1,4,260.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1076,528186160,48.0,6240,4,3,8,5,2006,176.0,4,3,4,3,1,6,846.0,1,0.0,496.0,5,1,5,1342,0,0,1.0,0.0,2,0,2,1,4,7,1,4,2007.0,3,2.0,3,3,3,0,35,0,0,0,0,0,0,6,234250,2,4,275.0,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1573,916325080,79.0,15498,3,3,8,6,1976,0.0,4,3,4,3,3,5,1165.0,2,400.0,0.0,3,1,5,2898,0,0,1.0,0.0,2,0,2,1,4,7,1,4,1976.0,3,2.0,3,3,3,0,72,174,0,0,0,0,0,5,287000,32,8,332.5,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
485,528275160,63.0,12891,3,3,8,5,2002,0.0,4,3,5,3,1,6,651.0,1,0.0,219.0,5,1,5,878,1126,0,1.0,0.0,2,1,4,1,4,7,1,4,2002.0,3,3.0,3,3,3,0,48,0,0,0,0,0,0,7,257500,7,4,214.66666666666666,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,903234160,60.0,6180,4,3,6,5,1926,0.0,3,3,3,3,1,1,0.0,1,0.0,960.0,3,0,5,986,0,0,0.0,0.0,1,0,2,1,3,7,1,4,1926.0,1,1.0,3,3,3,0,128,0,0,0,0,0,0,5,102000,81,3,180.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
